15.358391,2000,0,91.24,0,0,0,0,0,0,0,0,0,0,-4999.85,17.01,-0.009491506,1.5707964,0,0,0.01,8.32,-0.00059999997,0,0,4078.7732,6006.6094,48.243816,1.5491289,0.10862502,0.100955114,-8.076015,-6.2934113,-9.748352,0.072643355,-0.042041205,-0.0559793
15.36397,2000,0,91.24,0,0,0,0,0,0,0,0,0,0,-4999.85,17.01,-0.009491506,1.5707964,0,0,0.01,8.32,-0.00059999997,0,0,4078.77,6006.5938,48.259777,1.5491289,0.1138022,0.10584468,-7.9309273,-5.9726253,-9.67223,0.072548196,-0.05006153,-0.03452169
15.366696,2000,0,91.24,0,0,0,0,0,0,0,0,0,0,-4999.85,17.01,-0.009491506,1.5707964,0,0,0.01,8.32,-0.00059999997,0,0,4078.77,6006.5864,48.270283,1.5491289,0.11734953,0.109392,-7.4161253,-5.5348682,-9.567167,0.07184779,-0.069147736,-0.0020926371
15.370379,2000,0,91.24,0,0,0,0,0,0,0,0,0,0,-4999.85,17.01,-0.009491506,1.5707964,0,0,0.01,8.32,-0.00059999997,0,0,4078.77,6006.58,48.27977,1.5492247,0.12041749,0.11217234,-6.938053,-5.1398635,-9.506241,0.07196961,-0.086860344,0.027777353
15.373218,2000,0,91.24,0,0,0,0,0,0,0,0,0,0,-4999.85,17.01,-0.009491506,1.5707964,0,0,0.01,8.32,-0.00059999997,0,0,4078.7744,6006.562,48.248833,1.5496082,0.0815886,0.072864085,-6.672866,-6.483478,-14.44314,0.1768069,-0.09508114,0.011070572
15.375848,2000,0,91.24,0,0,0,0,0,0,0,0,0,0,-4999.85,17.01,-0.009491506,1.5707964,0,0,0.01,8.32,-0.00059999997,0,0,4078.7778,6006.549,48.224995,1.5497999,0.05071724,0.042088598,-6.4685354,-7.518752,-18.247091,0.25758553,-0.10141539,-0.0018022433
15.381103,2000,0,91.24,0,0,0,0,0,0,0,0,0,0,-4999.85,17.01,-0.009491506,1.5707964,0,0,0.01,8.32,-0.00059999997,0,0,4078.78,6006.507,48.147472,1.5499917,-0.046211172,-0.055415057,-6.7693505,-10.083321,-24.79178,0.39602095,-0.09481212,0.0070239305
15.383726,2000,0,91.24,0,0,0,0,0,0,0,0,0,0,-4999.85,17.01,-0.009491506,1.5707964,0,0,0.01,8.32,-0.00059999997,0,0,4078.78,6006.4814,48.100197,1.5499917,-0.10459831,-0.11399395,-7.093973,-11.529938,-27.930845,0.46226907,-0.08680688,0.019819716
15.386488,2000,0,91.24,0,0,0,0,0,0,0,0,0,0,-4999.85,17.01,-0.009491506,1.5707964,0,0,0.01,8.32,-0.00059999997,0,0,4078.782,6006.4585,48.063744,1.5499917,-0.15157647,-0.16145147,-7.1845574,-12.438285,-29.312204,0.49071807,-0.08419587,0.033879682
15.389184,2000,0,91.24,0,0,0,0,0,0,0,0,0,0,-4999.85,17.01,-0.009491506,1.5707964,0,0,0.01,8.32,-0.00059999997,0,0,4078.7952,6006.4487,48.090256,1.5504711,-0.13364808,-0.14400245,-5.8722634,-10.1616535,-20.19905,0.29341003,-0.113888174,0.056380883
15.392575,2000,0,91.24,0,0,0,0,0,0,0,0,0,0,-4999.85,17.01,-0.009491506,1.5707964,0,0,0.01,8.32,-0.00059999997,0,0,4078.8079,6006.4385,48.11614,1.5509504,-0.11514443,-0.12616992,-4.591112,-7.93905,-11.302168,0.10078439,-0.14287585,0.07834811
15.3957615,2000,0,91.24,0,0,0,0,0,0,0,0,0,0,-4999.85,17.01,-0.009491506,1.5707964,0,0,0.01,8.32,-0.00059999997,0,0,4078.822,6006.4263,48.141087,1.5515257,-0.09875001,-0.11025487,-3.6501048,-5.761799,-4.0712843,-0.063110754,-0.16266845,0.09021262
15.399853,2000,0,91.24,0,0,0,0,0,0,0,0,0,0,-4999.85,17.01,-0.009491506,1.5707964,0,0,0.01,8.32,-0.00059999997,0,0,4078.8296,6006.415,48.14491,1.5517174,-0.103735454,-0.1156238,-4.4952087,-5.3105674,-7.489939,-0.014928382,-0.13827135,0.060691353
15.405821,2000,0,91.24,0,0,0,0,0,0,0,0,0,0,-4999.85,17.01,-0.009491506,1.5707964,0,0,0.01,8.32,-0.00059999997,0,0,4078.8398,6006.388,48.161457,1.552005,-0.10776215,-0.11993812,-6.4830546,-3.7400181,-11.104387,0.016854543,-0.07937372,-0.007164819
15.408667,2000,0,91.24,0,0,0,0,0,0,0,0,0,0,-4999.85,17.01,-0.009491506,1.5707964,0,0,0.01,8.32,-0.00059999997,0,0,4078.8398,6006.379,48.170944,1.5519092,-0.10546118,-0.11763715,-7.197951,-2.9365504,-10.32939,-0.009938255,-0.057483975,-0.030825993
15.41132,2000,0,91.24,0,0,0,0,0,0,0,0,0,0,-4999.85,17.01,-0.009491506,1.5707964,0,0,0.01,8.32,-0.00059999997,0,0,4078.8398,6006.3696,48.180794,1.5518134,-0.10335196,-0.115719676,-7.875231,-2.0209668,-9.612653,-0.035639096,-0.036929857,-0.053833187
