time,ball_loc_x,ball_loc_y,ball_loc_z,ball_rot_x,ball_rot_y,ball_rot_z,ball_rot_w,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_x,ball_ang_y,ball_ang_z,player0_throttle,player0_steer,player0_pitch,player0_yaw,player0_roll,player0_jump,player0_boost,player0_handbrake,player0_loc_x,player0_loc_y,player0_loc_z,player0_rot_x,player0_rot_y,player0_rot_z,player0_rot_w,player0_vel_x,player0_vel_y,player0_vel_z,player0_ang_x,player0_ang_y,player0_ang_z
36.475,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,1,false,false,false,0,0,1000,0.58955365,-0.000002697398,-0.000002697398,0.8077291,0,0,0,-5.49991,0,0
36.483334,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.57164294,-0.0000026973983,-0.0000026973983,0.82050246,0,0,0,-5.28021,0,0
36.491665,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.5541852,-0.000002697398,-0.000002697398,0.8323933,0,0,0,-5.06921,0,0
36.5,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.5371915,-0.000002697398,-0.000002697398,0.8434602,0,0,0,-4.8667097,0,0
36.508335,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.5206727,-0.000002697398,-0.000002697398,0.8537563,0,0,0,-4.6722097,0,0
36.516666,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.5046284,-0.000002697398,-0.000002697398,0.86333656,0,0,0,-4.48551,0,0
36.525,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.48905903,-0.0000026973983,-0.0000026973983,0.8722507,0,0,0,-4.3063097,0,0
36.533333,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.47396427,-0.000002697398,-0.000002697398,0.880544,0,0,0,-4.13421,0,0
36.541668,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.459339,-0.000002697398,-0.000002697398,0.88826096,0,0,0,-3.9690099,0,0
36.55,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.44517756,-0.000002697398,-0.000002697398,0.89544225,0,0,0,-3.81041,0,0
36.558334,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.4314802,-0.0000026973983,-0.0000026973983,0.9021224,0,0,0,-3.65811,0,0
36.566666,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.41823587,-0.000002697398,-0.000002697398,0.90833837,0,0,0,-3.51191,0,0
36.575,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.4054339,-0.0000026973978,-0.0000026973978,0.9141242,0,0,0,-3.37161,0,0
36.583332,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.39306906,-0.000002697398,-0.000002697398,0.9195089,0,0,0,-3.2369099,0,0
36.591667,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.38113028,-0.000002697398,-0.000002697398,0.92452127,0,0,0,-3.10761,0,0
36.6,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.36960703,-0.0000026973983,-0.0000026973983,0.92918813,0,0,0,-2.98341,0,0
36.608334,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.35849363,-0.000002697398,-0.000002697398,0.9335321,0,0,0,-2.86421,0,0
36.616665,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.34777418,-0.000002697398,-0.000002697398,0.93757826,0,0,0,-2.7497098,0,0
36.625,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.33744305,-0.000002697398,-0.000002697398,0.9413459,0,0,0,-2.6398098,0,0
36.633335,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.3274843,-0.0000026973983,-0.0000026973983,0.9448566,0,0,0,-2.5343099,0,0
36.641666,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.31788686,-0.0000026973983,-0.0000026973983,0.94812864,0,0,0,-2.4330099,0,0
36.65,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.30864555,-0.000002697398,-0.000002697398,0.95117706,0,0,0,-2.33581,0,0
36.658333,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.29974416,-0.0000026973983,-0.0000026973983,0.9540196,0,0,0,-2.2425098,0,0
36.666668,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.29117173,-0.000002697398,-0.000002697398,0.95667076,0,0,0,-2.15291,0,0
36.675,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.28292304,-0.0000026973978,-0.0000026973978,0.95914245,0,0,0,-2.06691,0,0
36.683334,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.2749819,-0.0000026973983,-0.0000026973983,0.9614494,0,0,0,-1.9843099,0,0
36.691666,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.26734284,-0.0000026973983,-0.0000026973983,0.96360147,0,0,0,-1.90501,0,0
36.7,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.2599897,-0.000002697398,-0.000002697398,0.96561134,0,0,0,-1.82891,0,0
36.708332,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.25291708,-0.0000026973983,-0.0000026973983,0.96748793,0,0,0,-1.75581,0,0
36.716667,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.24611422,-0.000002697398,-0.000002697398,0.9692408,0,0,0,-1.6856099,0,0
36.725,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.2395757,-0.0000026973978,-0.0000026973978,0.9708775,0,0,0,-1.61821,0,0
36.733334,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.2332854,-0.000002697398,-0.000002697398,0.97240824,0,0,0,-1.55351,0,0
36.741665,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.22723776,-0.0000026973983,-0.0000026973983,0.9738393,0,0,0,-1.49141,0,0
36.75,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.22142217,-0.000002697398,-0.000002697398,0.975178,0,0,0,-1.43181,0,0
36.758335,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.21583316,-0.0000026973983,-0.0000026973983,0.97643024,0,0,0,-1.37461,0,0
36.766666,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.21045993,-0.000002697398,-0.000002697398,0.9776024,0,0,0,-1.31961,0,0
36.775,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.20529701,-0.0000026973978,-0.0000026973978,0.97869956,0,0,0,-1.2668099,0,0
36.783333,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.20033382,-0.000002697398,-0.000002697398,0.9797276,0,0,0,-1.21621,0,0
36.791668,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.19556482,-0.000002697398,-0.000002697398,0.9806907,0,0,0,-1.1676099,0,0
36.8,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.19098465,-0.0000026973983,-0.0000026973983,0.981593,0,0,0,-1.1209099,0,0
36.808334,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.18658239,-0.0000026973978,-0.0000026973978,0.98243916,0,0,0,-1.07611,0,0
36.816666,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.18235287,-0.000002697398,-0.000002697398,0.9832331,0,0,0,-1.03311,0,0
36.825,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.17829058,-0.0000026973978,-0.0000026973978,0.98397774,0,0,0,-0.99180996,0,0
36.833332,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.17438476,-0.000002697398,-0.000002697398,0.98467755,0,0,0,-0.95211,0,0
36.841667,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.17063537,-0.000002697398,-0.000002697398,0.98533416,0,0,0,-0.91401,0,0
36.85,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.16703165,-0.000002697398,-0.000002697398,0.9859515,0,0,0,-0.87741,0,0
36.858334,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.16356811,-0.000002697398,-0.000002697398,0.986532,0,0,0,-0.84231,0,0
36.866665,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.16024491,-0.000002697398,-0.000002697398,0.98707724,0,0,0,-0.80861,0,0
36.875,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.15705118,-0.0000026973978,-0.0000026973978,0.9875903,0,0,0,-0.77630997,0,0
36.883335,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.15398157,-0.0000026973983,-0.0000026973983,0.9880737,0,0,0,-0.74521,0,0
36.891666,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.151036,-0.000002697398,-0.000002697398,0.9885282,0,0,0,-0.71541,0,0
36.9,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.14820375,-0.0000026973983,-0.0000026973983,0.9889568,0,0,0,-0.68681,0,0
36.908333,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.14548475,-0.000002697398,-0.000002697398,0.98936045,0,0,0,-0.65931,0,0
36.916668,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.14287357,-0.0000026973978,-0.0000026973978,0.9897408,0,0,0,-0.63291,0,0
36.925,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.140365,-0.000002697398,-0.000002697398,0.9900998,0,0,0,-0.60761,0,0
36.933334,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.13795891,-0.0000026973978,-0.0000026973978,0.9904378,0,0,0,-0.58331,0,0
36.941666,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.13564996,-0.0000026973983,-0.0000026973983,0.9907568,0,0,0,-0.56001,0,0
36.95,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.13343269,-0.000002697398,-0.000002697398,0.9910578,0,0,0,-0.53761,0,0
36.958332,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.13130175,-0.000002697398,-0.000002697398,0.99134237,0,0,0,-0.51611,0,0
36.966667,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.12925711,-0.000002697398,-0.000002697398,0.99161106,0,0,0,-0.49541,0,0
36.975,2000,0,91.24,0.000002697398,0.000002697398,0.000002697398,0.99999994,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,0,1000,0.12729341,-0.000002697398,-0.000002697398,0.99186504,0,0,0,-0.47561,0,0
